node,final_mean,final_sd,final_cv,auc_mean,auc_sd
TNFR,1,0,0,500,2.086128449e-05
IL1R,1,0,0,500,2.086128449e-05
CD40,1,0,0,500,2.086128449e-05
LTB,1,0,0,500,2.086128449e-05
BAFFR,1,0,0,500,2.086128449e-05
TRAF2_5,0.4846867413,0.1719654942,0.3547971907,241.4671933,85.70655888
TRAF6,0.5940657395,0.1212886612,0.2041670696,296.2025548,60.45160125
TRAF2_3,0.6710297735,0.08938130153,0.1332002022,334.7399301,44.6199479
Btx,0.402543843,0.1816343048,0.4512162041,200.1434347,90.43197263
TAK1_TAB,0.5038749841,0.143604461,0.2850001797,250.4955629,71.32133899
NEMO_IKKa_IKKb,0.4087487585,0.1162660985,0.2844439184,202.9408106,57.78035442
IkBa_release_signal,0.2216655575,0.1117875158,0.5043071059,109.7965124,55.43629901
p50_p65,0.1412117534,0.08983647701,0.6361827176,69.66597753,44.35567883
TNFa,0.4632494012,0.232993625,0.5029550484,225.0297958,114.6100797
p100,0.1681541296,0.1530364316,0.9100961835,82.52416139,74.9701269
Phenotype_canonical,0.6482618646,0.2224441591,0.3431393565,311.1173709,110.2560325
NIK,0.4008916888,0.1783082852,0.4447792014,199.2247257,88.54140224
IKKa_noncanonical,0.2953941884,0.159268418,0.5391724828,146.3260985,78.93519578
p100_RelB,0.3220035611,0.1271135323,0.394758157,158.6788824,62.93298015
p52,0.2845073704,0.1648642751,0.5794727739,139.5914934,80.92937371
BAFF,0.6723494096,0.1572585445,0.2338940769,327.4626897,78.67941246
Phenotype_noncanonical,0.7576742925,0.1886908165,0.2490394862,364.9412376,95.57251562
